occupation_id,entity_id,level,type,basis,importance_score
3358c025-edfe-5649-9995-bca8423777e2,da247760-c028-5d23-8ba8-ffe06be44c1f,Moderate,Cognitive,Academic,3.88
3358c025-edfe-5649-9995-bca8423777e2,964beb5a-19c9-5e61-905b-35bd2a9e2238,Moderate,Cognitive,Academic,3.88
3358c025-edfe-5649-9995-bca8423777e2,21ad68a5-22b1-5cd0-83c3-0992a8abbc96,Moderate,Cognitive,Academic,3.88
3358c025-edfe-5649-9995-bca8423777e2,c3c04933-32ce-5a5d-add0-55a51d86b0db,Moderate,Cognitive,Academic,3.62
3358c025-edfe-5649-9995-bca8423777e2,814ec259-d628-560b-8ff5-01570b9b29e5,Moderate,Cognitive,Academic,3.12
3358c025-edfe-5649-9995-bca8423777e2,2c23902a-f326-5071-a0c8-8a3f99d7b17a,Low,Cognitive,Academic,3.12
3358c025-edfe-5649-9995-bca8423777e2,2a704e30-cd15-54af-b1f0-212296622cd7,Moderate,Sensory,Academic,3.12
3358c025-edfe-5649-9995-bca8423777e2,cd6e47eb-b109-568e-ac72-8d6ca90664d8,Moderate,Sensory,Academic,4.0
3358c025-edfe-5649-9995-bca8423777e2,e15d0ccc-d6ee-50d8-a0a6-f9f3d7746a3f,Moderate,Sensory,Academic,4.0
04cf3199-125a-5e4b-9a15-05a5828570a3,9b46a390-9787-50cc-9cb5-ab59a7e750aa,Moderate,Cognitive,Academic,4.0
04cf3199-125a-5e4b-9a15-05a5828570a3,b5db2def-c9f0-55b4-b5c6-ab6e66d35a1d,Moderate,Cognitive,Academic,4.0
04cf3199-125a-5e4b-9a15-05a5828570a3,1ab8c6ce-25af-55c5-8542-3b4f1cdc4fb6,Moderate,Cognitive,Academic,4.0
04cf3199-125a-5e4b-9a15-05a5828570a3,8a6bf2c0-46f8-5777-b41b-26685314c13d,Moderate,Cognitive,Academic,4.0
04cf3199-125a-5e4b-9a15-05a5828570a3,a53fbe77-6d79-5baf-9f34-06f0b22d0aa5,Moderate,Cognitive,Academic,3.25
04cf3199-125a-5e4b-9a15-05a5828570a3,da247760-c028-5d23-8ba8-ffe06be44c1f,Moderate,Cognitive,Academic,3.12
04cf3199-125a-5e4b-9a15-05a5828570a3,964beb5a-19c9-5e61-905b-35bd2a9e2238,Moderate,Cognitive,Academic,3.88
04cf3199-125a-5e4b-9a15-05a5828570a3,21ad68a5-22b1-5cd0-83c3-0992a8abbc96,Moderate,Cognitive,Academic,3.88
04cf3199-125a-5e4b-9a15-05a5828570a3,c3c04933-32ce-5a5d-add0-55a51d86b0db,Moderate,Cognitive,Academic,3.5
04cf3199-125a-5e4b-9a15-05a5828570a3,814ec259-d628-560b-8ff5-01570b9b29e5,Moderate,Cognitive,Academic,3.38
04cf3199-125a-5e4b-9a15-05a5828570a3,2a704e30-cd15-54af-b1f0-212296622cd7,Moderate,Sensory,Academic,3.5
04cf3199-125a-5e4b-9a15-05a5828570a3,cd6e47eb-b109-568e-ac72-8d6ca90664d8,Moderate,Sensory,Academic,3.62
04cf3199-125a-5e4b-9a15-05a5828570a3,e15d0ccc-d6ee-50d8-a0a6-f9f3d7746a3f,Moderate,Sensory,Academic,3.88
6bf79092-e414-55f9-bfa0-672ceab05923,9b46a390-9787-50cc-9cb5-ab59a7e750aa,Moderate,Cognitive,Academic,4.0
6bf79092-e414-55f9-bfa0-672ceab05923,b5db2def-c9f0-55b4-b5c6-ab6e66d35a1d,Moderate,Cognitive,Academic,4.0
6bf79092-e414-55f9-bfa0-672ceab05923,1ab8c6ce-25af-55c5-8542-3b4f1cdc4fb6,Moderate,Cognitive,Academic,4.25
6bf79092-e414-55f9-bfa0-672ceab05923,8a6bf2c0-46f8-5777-b41b-26685314c13d,Moderate,Cognitive,Academic,3.88
6bf79092-e414-55f9-bfa0-672ceab05923,a53fbe77-6d79-5baf-9f34-06f0b22d0aa5,Moderate,Cognitive,Academic,3.75
6bf79092-e414-55f9-bfa0-672ceab05923,da247760-c028-5d23-8ba8-ffe06be44c1f,Moderate,Cognitive,Academic,3.75
6bf79092-e414-55f9-bfa0-672ceab05923,964beb5a-19c9-5e61-905b-35bd2a9e2238,Moderate,Cognitive,Academic,3.62
6bf79092-e414-55f9-bfa0-672ceab05923,21ad68a5-22b1-5cd0-83c3-0992a8abbc96,Moderate,Cognitive,Academic,3.88
6bf79092-e414-55f9-bfa0-672ceab05923,c3c04933-32ce-5a5d-add0-55a51d86b0db,Moderate,Cognitive,Academic,3.25
6bf79092-e414-55f9-bfa0-672ceab05923,814ec259-d628-560b-8ff5-01570b9b29e5,Moderate,Cognitive,Academic,3.38
6bf79092-e414-55f9-bfa0-672ceab05923,fd5fbe1b-a2cd-5d50-9673-bda2053873f5,Moderate,Cognitive,Academic,3.0
6bf79092-e414-55f9-bfa0-672ceab05923,bb4f81e1-35bd-5c3e-b6f2-683b8a657864,Moderate,Cognitive,Academic,3.12
6bf79092-e414-55f9-bfa0-672ceab05923,2a7f24a2-aad9-5515-9840-eece3ce76800,Moderate,Cognitive,Academic,3.25
6bf79092-e414-55f9-bfa0-672ceab05923,2a704e30-cd15-54af-b1f0-212296622cd7,Moderate,Sensory,Academic,3.75
6bf79092-e414-55f9-bfa0-672ceab05923,cd6e47eb-b109-568e-ac72-8d6ca90664d8,Moderate,Sensory,Academic,3.88
6bf79092-e414-55f9-bfa0-672ceab05923,e15d0ccc-d6ee-50d8-a0a6-f9f3d7746a3f,Moderate,Sensory,Academic,4.0
5fb0b246-0d82-54f8-938d-c49f7590d395,9b46a390-9787-50cc-9cb5-ab59a7e750aa,Moderate,Cognitive,Academic,4.0
5fb0b246-0d82-54f8-938d-c49f7590d395,b5db2def-c9f0-55b4-b5c6-ab6e66d35a1d,Moderate,Cognitive,Academic,4.0
5fb0b246-0d82-54f8-938d-c49f7590d395,1ab8c6ce-25af-55c5-8542-3b4f1cdc4fb6,Moderate,Cognitive,Academic,4.0
5fb0b246-0d82-54f8-938d-c49f7590d395,8a6bf2c0-46f8-5777-b41b-26685314c13d,Moderate,Cognitive,Academic,3.88
5fb0b246-0d82-54f8-938d-c49f7590d395,a53fbe77-6d79-5baf-9f34-06f0b22d0aa5,Moderate,Cognitive,Academic,3.75
5fb0b246-0d82-54f8-938d-c49f7590d395,da247760-c028-5d23-8ba8-ffe06be44c1f,Moderate,Cognitive,Academic,3.62
5fb0b246-0d82-54f8-938d-c49f7590d395,964beb5a-19c9-5e61-905b-35bd2a9e2238,Moderate,Cognitive,Academic,3.62
5fb0b246-0d82-54f8-938d-c49f7590d395,21ad68a5-22b1-5cd0-83c3-0992a8abbc96,Moderate,Cognitive,Academic,3.88
5fb0b246-0d82-54f8-938d-c49f7590d395,c3c04933-32ce-5a5d-add0-55a51d86b0db,Moderate,Cognitive,Academic,3.25
5fb0b246-0d82-54f8-938d-c49f7590d395,814ec259-d628-560b-8ff5-01570b9b29e5,Moderate,Cognitive,Academic,3.25
5fb0b246-0d82-54f8-938d-c49f7590d395,fd5fbe1b-a2cd-5d50-9673-bda2053873f5,Moderate,Cognitive,Academic,3.12
5fb0b246-0d82-54f8-938d-c49f7590d395,0a21f609-3bd4-5efd-a855-deb4530386cc,Moderate,Cognitive,Academic,3.12
5fb0b246-0d82-54f8-938d-c49f7590d395,bb4f81e1-35bd-5c3e-b6f2-683b8a657864,Low,Cognitive,Academic,3.0
5fb0b246-0d82-54f8-938d-c49f7590d395,2a7f24a2-aad9-5515-9840-eece3ce76800,Low,Cognitive,Academic,3.0
5fb0b246-0d82-54f8-938d-c49f7590d395,2a704e30-cd15-54af-b1f0-212296622cd7,Moderate,Sensory,Academic,3.5
5fb0b246-0d82-54f8-938d-c49f7590d395,cd6e47eb-b109-568e-ac72-8d6ca90664d8,Moderate,Sensory,Academic,3.62
5fb0b246-0d82-54f8-938d-c49f7590d395,e15d0ccc-d6ee-50d8-a0a6-f9f3d7746a3f,Moderate,Sensory,Academic,3.75
2ca1e436-18ed-5202-bdef-ac30f1da296c,9b46a390-9787-50cc-9cb5-ab59a7e750aa,Moderate,Cognitive,Academic,4.0
2ca1e436-18ed-5202-bdef-ac30f1da296c,b5db2def-c9f0-55b4-b5c6-ab6e66d35a1d,Moderate,Cognitive,Academic,4.0
2ca1e436-18ed-5202-bdef-ac30f1da296c,1ab8c6ce-25af-55c5-8542-3b4f1cdc4fb6,Moderate,Cognitive,Academic,4.0
2ca1e436-18ed-5202-bdef-ac30f1da296c,8a6bf2c0-46f8-5777-b41b-26685314c13d,Moderate,Cognitive,Academic,4.0
2ca1e436-18ed-5202-bdef-ac30f1da296c,a53fbe77-6d79-5baf-9f34-06f0b22d0aa5,Moderate,Cognitive,Academic,3.75
2ca1e436-18ed-5202-bdef-ac30f1da296c,da247760-c028-5d23-8ba8-ffe06be44c1f,Moderate,Cognitive,Academic,3.75
2ca1e436-18ed-5202-bdef-ac30f1da296c,964beb5a-19c9-5e61-905b-35bd2a9e2238,Moderate,Cognitive,Academic,3.88
2ca1e436-18ed-5202-bdef-ac30f1da296c,21ad68a5-22b1-5cd0-83c3-0992a8abbc96,Moderate,Cognitive,Academic,3.88
2ca1e436-18ed-5202-bdef-ac30f1da296c,c3c04933-32ce-5a5d-add0-55a51d86b0db,Low,Cognitive,Academic,3.12
2ca1e436-18ed-5202-bdef-ac30f1da296c,814ec259-d628-560b-8ff5-01570b9b29e5,Moderate,Cognitive,Academic,3.25
2ca1e436-18ed-5202-bdef-ac30f1da296c,2a704e30-cd15-54af-b1f0-212296622cd7,Moderate,Sensory,Academic,3.12
2ca1e436-18ed-5202-bdef-ac30f1da296c,cd6e47eb-b109-568e-ac72-8d6ca90664d8,Moderate,Sensory,Academic,3.75
2ca1e436-18ed-5202-bdef-ac30f1da296c,e15d0ccc-d6ee-50d8-a0a6-f9f3d7746a3f,Moderate,Sensory,Academic,3.75
79d09b85-a859-5d83-8aae-227319949574,9b46a390-9787-50cc-9cb5-ab59a7e750aa,Moderate,Cognitive,Academic,4.12
79d09b85-a859-5d83-8aae-227319949574,b5db2def-c9f0-55b4-b5c6-ab6e66d35a1d,Moderate,Cognitive,Academic,3.88
79d09b85-a859-5d83-8aae-227319949574,1ab8c6ce-25af-55c5-8542-3b4f1cdc4fb6,Moderate,Cognitive,Academic,4.12
79d09b85-a859-5d83-8aae-227319949574,8a6bf2c0-46f8-5777-b41b-26685314c13d,Moderate,Cognitive,Academic,3.88
79d09b85-a859-5d83-8aae-227319949574,a53fbe77-6d79-5baf-9f34-06f0b22d0aa5,Moderate,Cognitive,Academic,3.62
79d09b85-a859-5d83-8aae-227319949574,da247760-c028-5d23-8ba8-ffe06be44c1f,Moderate,Cognitive,Academic,3.5
79d09b85-a859-5d83-8aae-227319949574,964beb5a-19c9-5e61-905b-35bd2a9e2238,Moderate,Cognitive,Academic,3.38
79d09b85-a859-5d83-8aae-227319949574,21ad68a5-22b1-5cd0-83c3-0992a8abbc96,Moderate,Cognitive,Academic,3.88
79d09b85-a859-5d83-8aae-227319949574,c3c04933-32ce-5a5d-add0-55a51d86b0db,Moderate,Cognitive,Academic,3.5
79d09b85-a859-5d83-8aae-227319949574,814ec259-d628-560b-8ff5-01570b9b29e5,Moderate,Cognitive,Academic,3.0
79d09b85-a859-5d83-8aae-227319949574,0a21f609-3bd4-5efd-a855-deb4530386cc,Moderate,Cognitive,Academic,3.0
79d09b85-a859-5d83-8aae-227319949574,2c23902a-f326-5071-a0c8-8a3f99d7b17a,Low,Cognitive,Academic,3.0
79d09b85-a859-5d83-8aae-227319949574,2a704e30-cd15-54af-b1f0-212296622cd7,Moderate,Sensory,Academic,3.38
79d09b85-a859-5d83-8aae-227319949574,cd6e47eb-b109-568e-ac72-8d6ca90664d8,Moderate,Sensory,Academic,3.75
79d09b85-a859-5d83-8aae-227319949574,e15d0ccc-d6ee-50d8-a0a6-f9f3d7746a3f,Moderate,Sensory,Academic,3.88
82c4b55d-e3f4-5ad1-831e-81e3cea3e2d9,9b46a390-9787-50cc-9cb5-ab59a7e750aa,Moderate,Cognitive,Academic,4.0
82c4b55d-e3f4-5ad1-831e-81e3cea3e2d9,b5db2def-c9f0-55b4-b5c6-ab6e66d35a1d,Moderate,Cognitive,Academic,4.0
82c4b55d-e3f4-5ad1-831e-81e3cea3e2d9,1ab8c6ce-25af-55c5-8542-3b4f1cdc4fb6,Moderate,Cognitive,Academic,4.0
82c4b55d-e3f4-5ad1-831e-81e3cea3e2d9,8a6bf2c0-46f8-5777-b41b-26685314c13d,Moderate,Cognitive,Academic,3.88
82c4b55d-e3f4-5ad1-831e-81e3cea3e2d9,a53fbe77-6d79-5baf-9f34-06f0b22d0aa5,Moderate,Cognitive,Academic,3.12
82c4b55d-e3f4-5ad1-831e-81e3cea3e2d9,da247760-c028-5d23-8ba8-ffe06be44c1f,Moderate,Cognitive,Academic,3.0
82c4b55d-e3f4-5ad1-831e-81e3cea3e2d9,964beb5a-19c9-5e61-905b-35bd2a9e2238,Moderate,Cognitive,Academic,3.5
82c4b55d-e3f4-5ad1-831e-81e3cea3e2d9,21ad68a5-22b1-5cd0-83c3-0992a8abbc96,Moderate,Cognitive,Academic,3.62
82c4b55d-e3f4-5ad1-831e-81e3cea3e2d9,c3c04933-32ce-5a5d-add0-55a51d86b0db,Moderate,Cognitive,Academic,3.12
82c4b55d-e3f4-5ad1-831e-81e3cea3e2d9,814ec259-d628-560b-8ff5-01570b9b29e5,Moderate,Cognitive,Academic,3.12
82c4b55d-e3f4-5ad1-831e-81e3cea3e2d9,2c23902a-f326-5071-a0c8-8a3f99d7b17a,Low,Cognitive,Academic,3.12
82c4b55d-e3f4-5ad1-831e-81e3cea3e2d9,460c7d16-5fb9-5b8d-9017-864c7039dbd4,Low,Cognitive,On-the-Job Training,3.12
82c4b55d-e3f4-5ad1-831e-81e3cea3e2d9,2a704e30-cd15-54af-b1f0-212296622cd7,Moderate,Sensory,Academic,3.62
82c4b55d-e3f4-5ad1-831e-81e3cea3e2d9,cd6e47eb-b109-568e-ac72-8d6ca90664d8,Moderate,Sensory,Academic,3.62
82c4b55d-e3f4-5ad1-831e-81e3cea3e2d9,e15d0ccc-d6ee-50d8-a0a6-f9f3d7746a3f,Moderate,Sensory,Academic,3.62
6d4fa8e2-8166-532e-9253-804dc6e97feb,9b46a390-9787-50cc-9cb5-ab59a7e750aa,Moderate,Cognitive,Academic,3.75
6d4fa8e2-8166-532e-9253-804dc6e97feb,b5db2def-c9f0-55b4-b5c6-ab6e66d35a1d,Moderate,Cognitive,Academic,3.75
6d4fa8e2-8166-532e-9253-804dc6e97feb,1ab8c6ce-25af-55c5-8542-3b4f1cdc4fb6,Moderate,Cognitive,Academic,3.75
6d4fa8e2-8166-532e-9253-804dc6e97feb,8a6bf2c0-46f8-5777-b41b-26685314c13d,Moderate,Cognitive,Academic,3.62
6d4fa8e2-8166-532e-9253-804dc6e97feb,964beb5a-19c9-5e61-905b-35bd2a9e2238,Moderate,Cognitive,Academic,3.75
6d4fa8e2-8166-532e-9253-804dc6e97feb,21ad68a5-22b1-5cd0-83c3-0992a8abbc96,Moderate,Cognitive,Academic,3.62
6d4fa8e2-8166-532e-9253-804dc6e97feb,c3c04933-32ce-5a5d-add0-55a51d86b0db,Moderate,Cognitive,Academic,3.75
6d4fa8e2-8166-532e-9253-804dc6e97feb,814ec259-d628-560b-8ff5-01570b9b29e5,Moderate,Cognitive,Academic,3.12
6d4fa8e2-8166-532e-9253-804dc6e97feb,2a704e30-cd15-54af-b1f0-212296622cd7,Moderate,Sensory,Academic,3.5
6d4fa8e2-8166-532e-9253-804dc6e97feb,cd6e47eb-b109-568e-ac72-8d6ca90664d8,Moderate,Sensory,Academic,3.62
6d4fa8e2-8166-532e-9253-804dc6e97feb,e15d0ccc-d6ee-50d8-a0a6-f9f3d7746a3f,Moderate,Sensory,Academic,3.5
ef1189c9-79cb-59d2-9001-52ccf999f58c,9b46a390-9787-50cc-9cb5-ab59a7e750aa,Moderate,Cognitive,Academic,4.12
ef1189c9-79cb-59d2-9001-52ccf999f58c,b5db2def-c9f0-55b4-b5c6-ab6e66d35a1d,Moderate,Cognitive,Academic,4.12
ef1189c9-79cb-59d2-9001-52ccf999f58c,1ab8c6ce-25af-55c5-8542-3b4f1cdc4fb6,Moderate,Cognitive,Academic,4.25
ef1189c9-79cb-59d2-9001-52ccf999f58c,8a6bf2c0-46f8-5777-b41b-26685314c13d,Moderate,Cognitive,Academic,4.0
ef1189c9-79cb-59d2-9001-52ccf999f58c,a53fbe77-6d79-5baf-9f34-06f0b22d0aa5,Moderate,Cognitive,Academic,3.88
ef1189c9-79cb-59d2-9001-52ccf999f58c,da247760-c028-5d23-8ba8-ffe06be44c1f,Moderate,Cognitive,Academic,3.5
ef1189c9-79cb-59d2-9001-52ccf999f58c,964beb5a-19c9-5e61-905b-35bd2a9e2238,Moderate,Cognitive,Academic,4.5
ef1189c9-79cb-59d2-9001-52ccf999f58c,21ad68a5-22b1-5cd0-83c3-0992a8abbc96,Moderate,Cognitive,Academic,4.12
ef1189c9-79cb-59d2-9001-52ccf999f58c,c3c04933-32ce-5a5d-add0-55a51d86b0db,Moderate,Cognitive,Academic,3.75
ef1189c9-79cb-59d2-9001-52ccf999f58c,814ec259-d628-560b-8ff5-01570b9b29e5,Moderate,Cognitive,Academic,3.62
ef1189c9-79cb-59d2-9001-52ccf999f58c,e5a444e7-b188-5deb-994f-3c60e4bfb8f3,Moderate,Cognitive,Academic,3.38
ef1189c9-79cb-59d2-9001-52ccf999f58c,bb4f81e1-35bd-5c3e-b6f2-683b8a657864,Moderate,Cognitive,Academic,3.62
ef1189c9-79cb-59d2-9001-52ccf999f58c,0f9dc5fd-c207-5fb2-8957-0de6a62b606f,Low,Cognitive,Academic,3.25
ef1189c9-79cb-59d2-9001-52ccf999f58c,2c23902a-f326-5071-a0c8-8a3f99d7b17a,Moderate,Cognitive,Academic,3.75
ef1189c9-79cb-59d2-9001-52ccf999f58c,460c7d16-5fb9-5b8d-9017-864c7039dbd4,Moderate,Cognitive,On-the-Job Training,3.0
ef1189c9-79cb-59d2-9001-52ccf999f58c,2a704e30-cd15-54af-b1f0-212296622cd7,Moderate,Sensory,Academic,3.75
ef1189c9-79cb-59d2-9001-52ccf999f58c,cd6e47eb-b109-568e-ac72-8d6ca90664d8,Moderate,Sensory,Academic,3.88
ef1189c9-79cb-59d2-9001-52ccf999f58c,e15d0ccc-d6ee-50d8-a0a6-f9f3d7746a3f,Moderate,Sensory,Academic,3.88
61742852-db25-5ff9-bcd9-9038f3891dee,9b46a390-9787-50cc-9cb5-ab59a7e750aa,Moderate,Cognitive,Academic,4.0
61742852-db25-5ff9-bcd9-9038f3891dee,b5db2def-c9f0-55b4-b5c6-ab6e66d35a1d,Moderate,Cognitive,Academic,4.0
61742852-db25-5ff9-bcd9-9038f3891dee,1ab8c6ce-25af-55c5-8542-3b4f1cdc4fb6,Moderate,Cognitive,Academic,4.0
61742852-db25-5ff9-bcd9-9038f3891dee,8a6bf2c0-46f8-5777-b41b-26685314c13d,Moderate,Cognitive,Academic,3.75
61742852-db25-5ff9-bcd9-9038f3891dee,a53fbe77-6d79-5baf-9f34-06f0b22d0aa5,Moderate,Cognitive,Academic,3.38
61742852-db25-5ff9-bcd9-9038f3891dee,da247760-c028-5d23-8ba8-ffe06be44c1f,Moderate,Cognitive,Academic,3.25
61742852-db25-5ff9-bcd9-9038f3891dee,964beb5a-19c9-5e61-905b-35bd2a9e2238,Moderate,Cognitive,Academic,4.0
61742852-db25-5ff9-bcd9-9038f3891dee,21ad68a5-22b1-5cd0-83c3-0992a8abbc96,Moderate,Cognitive,Academic,4.0
61742852-db25-5ff9-bcd9-9038f3891dee,c3c04933-32ce-5a5d-add0-55a51d86b0db,Moderate,Cognitive,Academic,3.75
61742852-db25-5ff9-bcd9-9038f3891dee,814ec259-d628-560b-8ff5-01570b9b29e5,Moderate,Cognitive,Academic,3.25
61742852-db25-5ff9-bcd9-9038f3891dee,fd5fbe1b-a2cd-5d50-9673-bda2053873f5,Low,Cognitive,Academic,3.0
61742852-db25-5ff9-bcd9-9038f3891dee,0a21f609-3bd4-5efd-a855-deb4530386cc,Moderate,Cognitive,Academic,3.12
61742852-db25-5ff9-bcd9-9038f3891dee,bb4f81e1-35bd-5c3e-b6f2-683b8a657864,Low,Cognitive,Academic,3.0
61742852-db25-5ff9-bcd9-9038f3891dee,2a7f24a2-aad9-5515-9840-eece3ce76800,Low,Cognitive,Academic,3.0
61742852-db25-5ff9-bcd9-9038f3891dee,2a704e30-cd15-54af-b1f0-212296622cd7,Moderate,Sensory,Academic,3.75
61742852-db25-5ff9-bcd9-9038f3891dee,cd6e47eb-b109-568e-ac72-8d6ca90664d8,Moderate,Sensory,Academic,3.38
61742852-db25-5ff9-bcd9-9038f3891dee,e15d0ccc-d6ee-50d8-a0a6-f9f3d7746a3f,Moderate,Sensory,Academic,3.62
37d12d9d-555b-5154-95e9-6ea6e253b71d,9b46a390-9787-50cc-9cb5-ab59a7e750aa,Moderate,Cognitive,Academic,4.12
37d12d9d-555b-5154-95e9-6ea6e253b71d,b5db2def-c9f0-55b4-b5c6-ab6e66d35a1d,Moderate,Cognitive,Academic,4.12
37d12d9d-555b-5154-95e9-6ea6e253b71d,1ab8c6ce-25af-55c5-8542-3b4f1cdc4fb6,Moderate,Cognitive,Academic,4.12
37d12d9d-555b-5154-95e9-6ea6e253b71d,8a6bf2c0-46f8-5777-b41b-26685314c13d,Moderate,Cognitive,Academic,3.88
37d12d9d-555b-5154-95e9-6ea6e253b71d,a53fbe77-6d79-5baf-9f34-06f0b22d0aa5,Moderate,Cognitive,Academic,3.38
37d12d9d-555b-5154-95e9-6ea6e253b71d,964beb5a-19c9-5e61-905b-35bd2a9e2238,Moderate,Cognitive,Academic,3.88
37d12d9d-555b-5154-95e9-6ea6e253b71d,21ad68a5-22b1-5cd0-83c3-0992a8abbc96,Moderate,Cognitive,Academic,4.0
37d12d9d-555b-5154-95e9-6ea6e253b71d,c3c04933-32ce-5a5d-add0-55a51d86b0db,Moderate,Cognitive,Academic,3.75
37d12d9d-555b-5154-95e9-6ea6e253b71d,814ec259-d628-560b-8ff5-01570b9b29e5,Moderate,Cognitive,Academic,3.12
37d12d9d-555b-5154-95e9-6ea6e253b71d,fd5fbe1b-a2cd-5d50-9673-bda2053873f5,Moderate,Cognitive,Academic,3.5
37d12d9d-555b-5154-95e9-6ea6e253b71d,0a21f609-3bd4-5efd-a855-deb4530386cc,Moderate,Cognitive,Academic,3.5
37d12d9d-555b-5154-95e9-6ea6e253b71d,e5a444e7-b188-5deb-994f-3c60e4bfb8f3,Low,Cognitive,Academic,3.0
37d12d9d-555b-5154-95e9-6ea6e253b71d,bb4f81e1-35bd-5c3e-b6f2-683b8a657864,Moderate,Cognitive,Academic,3.25
37d12d9d-555b-5154-95e9-6ea6e253b71d,2a704e30-cd15-54af-b1f0-212296622cd7,Moderate,Sensory,Academic,3.75
37d12d9d-555b-5154-95e9-6ea6e253b71d,cd6e47eb-b109-568e-ac72-8d6ca90664d8,Moderate,Sensory,Academic,3.75
37d12d9d-555b-5154-95e9-6ea6e253b71d,e15d0ccc-d6ee-50d8-a0a6-f9f3d7746a3f,Moderate,Sensory,Academic,4.0
8f34004a-21c6-5a3c-96e9-1a0f1c0fada3,9b46a390-9787-50cc-9cb5-ab59a7e750aa,Moderate,Cognitive,Academic,4.0
8f34004a-21c6-5a3c-96e9-1a0f1c0fada3,b5db2def-c9f0-55b4-b5c6-ab6e66d35a1d,Moderate,Cognitive,Academic,4.12
8f34004a-21c6-5a3c-96e9-1a0f1c0fada3,1ab8c6ce-25af-55c5-8542-3b4f1cdc4fb6,Moderate,Cognitive,Academic,4.0
8f34004a-21c6-5a3c-96e9-1a0f1c0fada3,8a6bf2c0-46f8-5777-b41b-26685314c13d,Moderate,Cognitive,Academic,4.0
